Workcenter,Machine_Number,Bid,Job_Name,Time,PT,PS,RDue,RP,CR,Pool,Setup,
2,1,5.890370191,job24942,2078.6,2.649868536,0.05469096,3.670792715,1.562532561,2.72181415,-0.287812062,-4.481516671,3
2,1,4.138049049,job24912,2078.6,0.883289512,0.05469096,3.683164752,1.562532561,2.723699996,-0.287812062,-4.481516671,3
4,0,1.671719388,job24873,2078.6,-1.31252726,0.422437079,-0.408487357,2.695864575,0.353203529,-0.078771178,0,1
4,1,-1.024072459,job24873,2078.6,0.545659328,0.700011893,2.08717709,0.845299757,-1.838430836,-0.065624304,-3.298165386,1
2,0,4.756396153,job24912,2078.7,0.136125022,1.043123631,6.454644164,-0.770234848,0.654632342,0,-2.761894158,0
2,1,4.007224088,job24912,2078.7,0.883289512,0.05469096,3.648753978,1.562532561,2.723223163,-0.383749416,-4.481516671,4
1,0,-7.406935588,job24981,2078.8,-3.804032339,-0.176535185,3.168509158,-2.000601192,-2.46704521,-0.374718544,-1.752512275,2.999999999
1,1,-0.928726034,job24981,2078.8,-1.531851341,-0.13810368,0.318875251,-1.032726408,1.704987605,-0.249907461,0,3
4,0,-0.060968364,job24678,2078.8,-1.31252726,1.126498877,-0.347645383,0.299540508,0.330707249,-0.157542355,0,2
4,1,-0.793160176,job24678,2078.8,0.545659328,1.86669838,1.785686895,0.093922195,-1.721337285,-0.065624304,-3.298165386,1
3,0,-2.21427585,job24834,2078.9,-3.390931339,0.091251825,1.077588438,2.841110874,0.278351761,-0.394333575,-2.717313833,6
3,1,1.559666938,job24834,2078.9,0.03156924,-0.479022633,-0.396038391,1.457023255,1.1616387,-0.215503233,0,3
1,0,-7.219153319,job24846,2079,-3.532315743,-1.059211111,2.767678416,-0.800240477,-2.467833584,-0.374718544,-1.752512275,2.999999999
1,1,-7.223151601,job24846,2079,-1.422433388,-0.82862208,0.274651673,-0.413090563,1.705532454,-0.333209948,-6.205979749,4
3,0,1.533821716,job24884,2079.1,-2.906512576,0.091251825,1.147613647,3.314629352,0.281173044,-0.394333575,0,6
3,1,-1.322295332,job24884,2079.1,0.027059348,-0.479022633,-0.417167223,1.699860465,1.173412691,-0.287337644,-3.039100336,4
4,0,0.228053682,job24748,2079.2,-2.187545433,1.126498877,-0.374629746,0.499234181,0.366503459,-0.157542355,0.9555347,2
4,1,2.960328666,job24748,2079.2,0.909432213,1.86669838,1.935318295,0.156536992,-1.907657214,0,0,0
1,0,-3.088139873,job24706,2079.3,-1.086866383,-1.059211111,2.395670619,-0.625187873,-2.337826581,-0.374718544,0,2.999999999
1,1,-6.273021826,job24706,2079.3,-0.437671812,-0.82862208,0.239504818,-0.322727003,1.615683947,-0.333209948,-6.205979749,4
2,0,4.981314684,job24952,2079.3,0.408375066,1.043123631,6.290665057,-0.653532598,0.654577686,0,-2.761894158,0
2,1,10.03487963,job24952,2079.3,2.649868536,0.05469096,3.569351197,1.325785204,2.722995796,-0.287812062,0,3
3,0,-2.208446259,job24854,2079.4,-3.390931339,0.091251825,1.082670577,2.841110874,0.279099212,-0.394333575,-2.717313833,6
3,1,1.489696169,job24854,2079.4,0.03156924,-0.479022633,-0.397294068,1.457023255,1.164758018,-0.287337644,0,4
4,0,3.010069581,job24913,2079.4,-1.31252726,0.422437079,-0.42718006,3.095251919,0.355324381,-0.078771178,0.9555347,1
4,1,2.48736156,job24913,2079.4,0.545659328,0.700011893,2.186255204,0.970529351,-1.849469911,-0.065624304,0,1
1,0,-3.617738007,job24991,2079.5,-1.902016169,-0.176535185,3.00293659,-1.575473439,-2.467025077,-0.499624725,0,3.999999999
1,1,-6.248891306,job24991,2079.5,-0.76592567,-0.13810368,0.302626098,-0.813272046,1.704973691,-0.333209948,-6.205979749,4
2,0,7.512047641,job24922,2079.8,0.136125022,1.043123631,6.448757145,-0.770234848,0.65427669,0,0,0
2,0,4.994229793,job24962,2079.8,0.408375066,1.043123631,6.303305332,-0.653532598,0.65485252,0,-2.761894158,0
2,1,3.999166736,job24922,2079.8,0.883289512,0.05469096,3.642176112,1.562532561,2.721743677,-0.383749416,-4.481516671,4
2,1,9.927680122,job24962,2079.8,2.649868536,0.05469096,3.556945753,1.325785204,2.724139085,-0.383749416,0,4
2,0,5.912651143,job24795,2079.9,0.272250044,2.607809078,5.539980369,-0.385117424,0.639623235,0,-2.761894158,0
2,1,7.951349464,job24795,2079.9,1.766579024,0.136727401,3.085677168,0.781266281,2.660786361,-0.47968677,0,5
3,0,-2.124258019,job24874,2079.9,-3.390931339,0.091251825,1.100291155,2.841110874,0.279944612,-0.328611313,-2.717313833,5
3,1,1.491058978,job24874,2079.9,0.03156924,-0.479022633,-0.399459347,1.457023255,1.168286107,-0.287337644,0,4
4,0,0.005091732,job24648,2079.9,-1.31252726,1.126498877,-0.335192481,0.299540508,0.305543265,-0.078771178,0,1
4,1,-0.724920662,job24648,2079.9,0.545659328,1.86669838,1.722947415,0.093922195,-1.59035829,-0.065624304,-3.298165386,1
3,0,-1.63388452,job24737,2080.2,-1.211046907,0.159690693,0.951825153,1.242986007,0.268585679,-0.328611313,-2.717313833,5
3,1,-2.806931128,job24737,2080.2,0.011274729,-0.838289608,-0.339973675,0.637447674,1.120882143,-0.359172054,-3.039100336,5
4,0,2.932401627,job24923,2080.2,-1.31252726,0.422437079,-0.42607004,3.095251919,0.355317585,-0.157542355,0.9555347,2
4,1,2.569371047,job24923,2080.2,0.545659328,0.700011893,2.20260501,0.970529351,-1.849434535,0,0,0
4,0,2.41953016,job24903,2080.3,-0.875018173,0.422437079,-0.397634124,2.196630394,0.353893818,-0.236313533,0.9555347,3
4,1,-1.320072516,job24903,2080.3,0.363772885,0.700011893,2.067569128,0.688762765,-1.842023801,0,-3.298165386,0
1,0,-5.236883458,job25001,2080.4,-1.902016169,-0.176535185,3.011475111,-1.575473439,-2.467102956,-0.374718544,-1.752512275,2.999999999
1,1,-6.1628796,job25001,2080.4,-0.76592567,-0.13810368,0.305281494,-0.813272046,1.705027513,-0.249907461,-6.205979749,3
3,0,0.223851293,job24787,2080.8,-1.937675051,0.159690693,1.045827258,1.065416578,0.28492539,-0.394333575,0,6
3,1,-2.859643363,job24787,2080.8,0.018039566,-0.838289608,-0.376576918,0.546383721,1.189072268,-0.359172054,-3.039100336,5
2,0,9.332248196,job24865,2081,0.476437577,2.607809078,6.106325083,-0.513489899,0.655166357,0,0,0
2,1,5.45796478,job24865,2081,3.091513292,0.136727401,3.423794528,1.041688374,2.725444624,-0.47968677,-4.481516671,5
3,0,-1.180615005,job24914,2081,-2.906512576,0.091251825,1.150069016,3.314629352,0.281594786,-0.394333575,-2.717313833,6
3,1,-1.3930898,job24914,2081,0.027059348,-0.479022633,-0.417887327,1.699860465,1.175172738,-0.359172054,-3.039100336,5
2,0,5.796229537,job24775,2081.1,0.204187533,2.607809078,5.503238717,-0.396787649,0.639676016,0,-2.761894158,0
2,1,3.073305625,job24775,2081.1,1.324934268,0.136727401,3.106900451,0.804941016,2.661005929,-0.47968677,-4.481516671,5
1,0,-7.54208833,job25011,2081.2,-3.804032339,-0.176535185,3.15819083,-2.000601192,-2.466973443,-0.499624725,-1.752512275,3.999999999
1,1,-7.048286037,job25011,2081.2,-1.531851341,-0.13810368,0.322042109,-1.032726408,1.704938006,-0.166604974,-6.205979749,2
4,0,2.492499704,job24933,2081.3,-0.875018173,0.422437079,-0.404765896,2.196630394,0.355223956,-0.157542355,0.9555347,2
4,1,-1.292813592,job24933,2081.3,0.363772885,0.700011893,2.101751445,0.688762765,-1.848947193,0,-3.298165386,0
3,0,-1.80232419,job24827,2081.4,-1.211046907,0.159690693,1.019860821,1.124606387,0.281934486,-0.460055838,-2.717313833,7
3,1,-2.7744297,job24827,2081.4,0.011274729,-0.838289608,-0.374305612,0.576738372,1.1765904,-0.287337644,-3.039100336,4
4,0,-0.860249971,job24698,2081.5,-3.500072693,1.126498877,-0.331292683,0.798774689,0.326620672,-0.236313533,0.9555347,3
4,1,0.302659861,job24698,2081.5,1.455091541,1.86669838,1.728642716,0.250459187,-1.700066577,0,-3.298165386,0
1,0,-5.896253306,job24766,2081.9,-2.173732765,-1.059211111,2.561375329,-0.700210417,-2.397243522,-0.374718544,-1.752512275,2.999999999
1,1,-6.52370613,job24766,2081.9,-0.875343623,-0.82862208,0.257551239,-0.361454243,1.6567473,-0.166604974,-6.205979749,2
3,0,0.966997161,job24817,2081.9,-1.211046907,0.159690693,1.008257798,1.124606387,0.279822765,-0.394333575,0,6
3,1,-2.78051002,job24817,2081.9,0.011274729,-0.838289608,-0.371573136,0.576738372,1.167777603,-0.287337644,-3.039100336,4
4,0,-0.781807636,job24688,2081.9,-3.500072693,1.126498877,-0.32883456,0.798774689,0.323833707,-0.157542355,0.9555347,2
4,1,3.576366033,job24688,2081.9,1.455091541,1.86669838,1.689677297,0.250459187,-1.685560373,0,0,0
1,0,-5.355997856,job25021,2082,-1.902016169,-0.176535185,3.01713785,-1.575473439,-2.466973912,-0.499624725,-1.752512275,3.999999999
1,1,-6.078870706,job25021,2082,-0.76592567,-0.13810368,0.306077084,-0.813272046,1.70493833,-0.166604974,-6.205979749,2
1,0,-7.13806166,job24866,2082.2,-3.260599148,-1.059211111,2.806465362,-0.750225447,-2.497448134,-0.624530907,-1.752512275,4.999999998
1,1,-0.683160391,job24866,2082.2,-1.313015435,-0.82862208,0.286355279,-0.387272403,1.725999221,-0.166604974,0,2
3,0,-1.259102239,job24924,2082.2,-2.906512576,0.091251825,1.137542021,3.314629352,0.28135681,-0.460055838,-2.717313833,7
3,1,-1.325555268,job24924,2082.2,0.027059348,-0.479022633,-0.421194067,1.699860465,1.174179599,-0.287337644,-3.039100336,4
2,0,8.660297642,job24805,2082.3,0.204187533,2.607809078,5.602606155,-0.396787649,0.642482524,0,0,0
2,1,7.838495949,job24805,2082.3,1.324934268,0.136727401,3.187024526,0.804941016,2.6726808,-0.287812062,0,3
3,0,0.914444478,job24847,2082.4,-1.211046907,0.159690693,1.018030644,1.124606387,0.283219498,-0.460055838,0,7
3,1,-2.70411436,job24847,2082.4,0.011274729,-0.838289608,-0.381187392,0.576738372,1.181953108,-0.215503233,-3.039100336,3
4,0,-0.371932602,job24718,2082.4,-3.062563606,1.126498877,-0.342773599,0.698927853,0.331214351,-0.078771178,0.9555347,1
4,1,0.006225013,job24718,2082.4,1.273205099,1.86669838,1.734936199,0.219151789,-1.723976764,-0.065624304,-3.298165386,1
3,0,-1.152137718,job24904,2082.6,-1.69546567,0.091251825,1.048243042,2.367592395,0.279332623,-0.5257781,-2.717313833,7.999999999
3,1,-1.732178219,job24904,2082.6,0.01578462,-0.479022633,-0.394254788,1.214186046,1.165732105,-0.215503233,-3.039100336,3
1,0,-6.035158806,job24776,2082.8,-2.173732765,-1.059211111,2.547419102,-0.700210417,-2.397286614,-0.499624725,-1.752512275,3.999999999
1,1,-6.607489854,job24776,2082.8,-0.875343623,-0.82862208,0.257040221,-0.361454243,1.656777081,-0.249907461,-6.205979749,3
3,0,-1.98644078,job24707,2082.9,-1.211046907,0.159690693,0.870317165,1.242986007,0.260426456,-0.591500363,-2.717313833,8.999999999
3,0,-1.198570667,job24934,2082.9,-1.69546567,0.091251825,1.06580526,2.367592395,0.281059718,-0.591500363,-2.717313833,8.999999999
3,1,-2.688486246,job24707,2082.9,0.011274729,-0.838289608,-0.331146929,0.637447674,1.086831457,-0.215503233,-3.039100336,3
3,1,-1.733989988,job24934,2082.9,0.01578462,-0.479022633,-0.403274205,1.214186046,1.172939753,-0.215503233,-3.039100336,3
4,0,2.698853182,job24943,2082.9,-1.31252726,0.422437079,-0.416821258,2.695864575,0.354365346,0,0.9555347,0
4,1,-1.092139379,job24943,2082.9,0.545659328,0.700011893,2.090781753,0.845299757,-1.844478115,-0.131248608,-3.298165386,2
1,0,-7.547854835,job25031,2083,-3.804032339,-0.176535185,3.152387808,-2.000601192,-2.466936925,-0.499624725,-1.752512275,3.999999999
1,1,-0.927140032,job25031,2083,-1.531851341,-0.13810368,0.32053609,-1.032726408,1.704912768,-0.249907461,0,3
3,0,-2.05920102,job24707,2083,-1.211046907,0.159690693,0.863433867,1.242986007,0.260271778,-0.657222626,-2.717313833,9.999999999
3,1,-2.689131761,job24707,2083,0.011274729,-0.838289608,-0.331146929,0.637447674,1.086185942,-0.215503233,-3.039100336,3
2,0,6.170010252,job24895,2083.1,0.204187533,2.607809078,5.911248817,-0.443468549,0.652127531,0,-2.761894158,0
2,1,3.784234622,job24895,2083.1,1.324934268,0.136727401,3.383521042,0.89963996,2.71280333,-0.191874708,-4.481516671,2
2,0,4.680859049,job24972,2083.2,0.136125022,1.043123631,6.436052995,-0.770234848,0.654768088,-0.05708168,-2.761894158,1
2,1,4.260719425,job24972,2083.2,0.883289512,0.05469096,3.709809914,1.562532561,2.723787855,-0.191874708,-4.481516671,2
1,0,-6.009207455,job24806,2083.3,-2.173732765,-1.059211111,2.593311619,-0.700210417,-2.417227779,-0.499624725,-1.752512275,3.999999999
1,1,-6.590328879,job24806,2083.3,-0.875343623,-0.82862208,0.260419755,-0.361454243,1.670558522,-0.249907461,-6.205979749,3
4,0,0.098215866,job24758,2083.4,-1.31252726,1.126498877,-0.35770319,0.299540508,0.34240693,0,0,0
4,1,-0.839760071,job24758,2083.4,0.545659328,1.86669838,1.799984057,0.093922195,-1.782234341,-0.065624304,-3.298165386,1
2,0,4.832950572,job24992,2083.5,0.408375066,1.043123631,6.200625379,-0.653532598,0.653334933,-0.05708168,-2.761894158,1
2,1,10.14170824,job24992,2083.5,2.649868536,0.05469096,3.585412218,1.325785204,2.717826034,-0.191874708,0,2
3,0,-2.460364879,job24944,2083.6,-3.390931339,0.091251825,1.091354544,2.841110874,0.281385676,-0.657222626,-2.717313833,9.999999999
3,1,1.622668688,job24944,2083.6,0.03156924,-0.479022633,-0.417532418,1.457023255,1.174300065,-0.143668822,0,2
1,0,-7.546587744,job25041,2083.7,-3.804032339,-0.176535185,3.153721934,-2.000601192,-2.467003961,-0.499624725,-1.752512275,3.999999999
1,1,-0.928262718,job25041,2083.7,-1.531851341,-0.13810368,0.319367074,-1.032726408,1.704959097,-0.249907461,0,3
1,0,-7.369177777,job24896,2083.9,-3.532315743,-1.059211111,2.736890427,-0.800240477,-2.462163873,-0.499624725,-1.752512275,3.999999999
1,1,-7.228211513,job24896,2083.9,-1.422433388,-0.82862208,0.273510128,-0.413090563,1.701614087,-0.333209948,-6.205979749,4
2,0,4.939563292,job25002,2084,0.408375066,1.043123631,6.249592758,-0.653532598,0.653898593,0,-2.761894158,0
2,1,10.14146391,job25002,2084,2.649868536,0.05469096,3.582823099,1.325785204,2.720170818,-0.191874708,0,2
4,0,2.648820964,job24953,2084,-0.875018173,0.422437079,-0.404862354,2.196630394,0.354099318,0,0.9555347,0
4,1,1.895235873,job24953,2084,0.363772885,0.700011893,2.051406069,0.688762765,-1.843093435,-0.065624304,0,1
2,0,9.249622472,job24885,2084.2,0.476437577,2.607809078,6.026110854,-0.513489899,0.652754862,0,0,0
2,1,5.63347201,job24885,2084.2,3.091513292,0.136727401,3.417458696,1.041688374,2.715412979,-0.287812062,-4.481516671,3
2,0,7.466565353,job24982,2084.4,0.136125022,1.043123631,6.403033914,-0.770234848,0.654517633,0,0,0
2,1,4.128750756,job24982,2084.4,0.883289512,0.05469096,3.674820472,1.562532561,2.722745982,-0.287812062,-4.481516671,3
4,0,3.086495109,job24973,2084.4,-1.31252726,0.422437079,-0.429273263,3.095251919,0.355071933,0,0.9555347,0
4,1,-0.745364556,job24973,2084.4,0.545659328,0.700011893,2.184756174,0.970529351,-1.848155915,0,-3.298165386,0
1,0,-7.400709054,job25051,2084.5,-3.804032339,-0.176535185,3.174777678,-2.000601192,-2.467087196,-0.374718544,-1.752512275,2.999999999
1,1,-1.015492756,job25051,2084.5,-1.531851341,-0.13810368,0.315382,-1.032726408,1.705016621,-0.333209948,0,4
3,0,1.52161454,job24954,2084.5,-1.69546567,0.091251825,1.068763015,2.367592395,0.280973338,-0.591500363,0,8.999999999
3,1,-1.735565655,job24954,2084.5,0.01578462,-0.479022633,-0.404489384,1.214186046,1.172579265,-0.215503233,-3.039100336,3
2,0,5.808764187,job24835,2084.6,0.204187533,2.607809078,5.569571176,-0.396787649,0.642959888,-0.05708168,-2.761894158,1
2,1,3.37193285,job24835,2084.6,1.324934268,0.136727401,3.1999923,0.804941016,2.674666597,-0.287812062,-4.481516671,3
4,0,-0.628063971,job24738,2084.7,-3.500072693,1.126498877,-0.335604714,0.798774689,0.32680517,0,0.9555347,0
4,1,0.287708504,job24738,2084.7,1.455091541,1.86669838,1.714651673,0.250459187,-1.701026891,0,-3.298165386,0
3,0,-4.153572098,job24767,2084.8,-3.390931339,0.159690693,0.932736164,1.183796197,0.269950382,-0.591500363,-2.717313833,8.999999999
3,1,0.426069014,job24767,2084.8,0.03156924,-0.838289608,-0.357212244,0.607093023,1.126577425,-0.143668822,0,2
4,0,2.649724714,job24963,2085,-0.875018173,0.422437079,-0.403682135,2.196630394,0.353822849,0,0.9555347,0
4,1,-1.414903185,job24963,2085,0.363772885,0.700011893,2.037993372,0.688762765,-1.841654409,-0.065624304,-3.298165386,1
3,0,1.324740786,job24974,2085.1,-2.906512576,0.091251825,1.134977053,3.314629352,0.281895495,-0.591500363,0,8.999999999
3,1,-1.257402073,job24974,2085.1,0.027059348,-0.479022633,-0.427123365,1.699860465,1.176427681,-0.215503233,-3.039100336,3
1,0,-7.251817679,job25061,2085.4,-3.804032339,-0.176535185,3.198919737,-2.000601192,-2.467244062,-0.249812363,-1.752512275,1.999999999
1,1,-1.099528912,job25061,2085.4,-1.531851341,-0.13810368,0.31453992,-1.032726408,1.705125032,-0.416512435,0,5
1,0,-6.612309898,job24886,2085.5,-3.260599148,-1.059211111,2.818334122,-0.750225447,-2.483189858,-0.124906181,-1.752512275,1
1,1,-0.956633081,job24886,2085.5,-1.313015435,-0.82862208,0.272644019,-0.387272403,1.716145253,-0.416512435,0,5
2,0,4.854360627,job25022,2085.5,0.408375066,1.043123631,6.221375258,-0.653532598,0.653995108,-0.05708168,-2.761894158,1
2,0,7.488173349,job25012,2085.5,0.136125022,1.043123631,6.480256576,-0.770234848,0.655984648,-0.05708168,0,1
2,1,10.15974158,job25022,2085.5,2.649868536,0.05469096,3.600699271,1.325785204,2.720572315,-0.191874708,0,2
2,1,4.308366197,job25012,2085.5,0.883289512,0.05469096,3.752395886,1.562532561,2.728848655,-0.191874708,-4.481516671,2
3,0,-1.205810717,job24964,2085.5,-1.69546567,0.091251825,1.058892417,2.367592395,0.280732512,-0.591500363,-2.717313833,8.999999999
3,1,-1.734849064,job24964,2085.5,0.01578462,-0.479022633,-0.40276776,1.214186046,1.171574232,-0.215503233,-3.039100336,3
4,0,0.37946329,job24788,2085.5,-2.187545433,1.126498877,-0.369169296,0.499234181,0.354910261,0,0.9555347,0
4,1,-0.40914341,job24788,2085.5,0.909432213,1.86669838,1.869293104,0.156536992,-1.847314409,-0.065624304,-3.298165386,1
1,0,-4.521693979,job24796,2085.7,-1.086866383,-1.059211111,2.47892602,-0.625187873,-2.351936176,-0.124906181,-1.752512275,1
1,1,-6.434254834,job24796,2085.7,-0.437671812,-0.82862208,0.235125571,-0.322727003,1.62543516,-0.499814923,-6.205979749,6
2,0,5.788414772,job24855,2085.8,0.204187533,2.607809078,5.60540334,-0.396787649,0.643859989,-0.114163361,-2.761894158,2
2,1,3.493653875,job24855,2085.8,1.324934268,0.136727401,3.222031614,0.804941016,2.678410954,-0.191874708,-4.481516671,2
4,0,2.134261112,job24983,2085.9,-1.31252726,0.422437079,-0.425629524,3.095251919,0.354728898,0,0,0
4,1,-0.751881995,job24983,2085.9,0.545659328,0.700011893,2.176453226,0.970529351,-1.846370406,0,-3.298165386,0
1,0,-7.113514378,job25071,2086.3,-3.804032339,-0.176535185,3.212140058,-2.000601192,-2.467067263,-0.124906181,-1.752512275,1
1,1,-1.186650835,job25071,2086.3,-1.531851341,-0.13810368,0.310842671,-1.032726408,1.705002845,-0.499814923,0,6
3,0,-4.228109868,job24777,2086.3,-3.390931339,0.159690693,0.924888246,1.183796197,0.268982792,-0.657222626,-2.717313833,9.999999999
3,1,0.423006333,job24777,2086.3,0.03156924,-0.838289608,-0.356236908,0.607093023,1.122539408,-0.143668822,0,2
1,0,-3.836277563,job24836,2086.5,-2.173732765,-1.059211111,2.632041391,-0.700210417,-2.410258479,-0.124906181,0,1
1,1,-6.856892267,job24836,2086.5,-0.875343623,-0.82862208,0.248580348,-0.361454243,1.665742003,-0.499814923,-6.205979749,6
2,0,9.166076813,job24915,2086.5,0.476437577,2.607809078,5.999084487,-0.513489899,0.653317251,-0.05708168,0,1
2,1,5.785776525,job24915,2086.5,3.091513292,0.136727401,3.47148636,1.041688374,2.717752477,-0.191874708,-4.481516671,2
3,0,-2.70773929,job24867,2086.5,-1.937675051,0.159690693,1.026929639,1.065416578,0.286713046,-0.591500363,-2.717313833,8.999999999
3,1,-2.72111567,job24867,2086.5,0.018039566,-0.838289608,-0.389178429,0.546383721,1.19653265,-0.215503233,-3.039100336,3
4,0,2.648121222,job24993,2086.7,-0.875018173,0.422437079,-0.406102879,2.196630394,0.354640101,0,0.9555347,0
4,1,1.991981677,job24993,2086.7,0.363772885,0.700011893,2.085342355,0.688762765,-1.845908221,0,0,0
2,0,8.602567803,job24875,2086.9,0.204187533,2.607809078,5.599135859,-0.396787649,0.645304662,-0.05708168,0,1
2,1,3.653450702,job24875,2086.9,1.324934268,0.136727401,3.279881351,0.804941016,2.68442069,-0.095937354,-4.481516671,1
3,0,-4.208016589,job24807,2086.9,-3.390931339,0.159690693,0.941958541,1.183796197,0.272005777,-0.657222626,-2.717313833,9.999999999
3,1,0.430810457,job24807,2086.9,0.03156924,-0.838289608,-0.361048532,0.607093023,1.135155157,-0.143668822,0,2
4,0,2.051227886,job25013,2086.9,-1.31252726,0.422437079,-0.430804462,3.095251919,0.355641788,-0.078771178,0,1
4,1,-0.71290132,job25013,2086.9,0.545659328,0.700011893,2.220185515,0.970529351,-1.85112202,0,-3.298165386,0
3,0,-1.406890861,job24984,2087,-2.906512576,0.091251825,1.121192007,3.314629352,0.281362727,-0.591500363,-2.717313833,8.999999999
